run_id,stage,model,topic_index,metric,score
20250921-205356,with_ngrams,HDP2,51,c_npmi,-0.44389230690510945
20250921-205356,with_ngrams,HDP2,52,c_npmi,-0.47701967908547754
20250921-205356,with_ngrams,HDP2,53,c_npmi,-0.45964089661224633
20250921-205356,with_ngrams,HDP2,54,c_npmi,-0.4697905346837707
20250921-205356,with_ngrams,HDP2,55,c_npmi,-0.45331251285177393
20250921-205356,with_ngrams,HDP2,56,c_npmi,-0.47429720033270517
20250921-205356,with_ngrams,HDP2,57,c_npmi,-0.4521299072309514
20250921-205356,with_ngrams,HDP2,58,c_npmi,-0.4592490862161861
20250921-205356,with_ngrams,HDP2,59,c_npmi,-0.4401508998797716
20250921-205356,with_ngrams,HDP2,60,c_npmi,-0.47465347102823097
20250921-205356,with_ngrams,HDP2,61,c_npmi,-0.44340624737399714
20250921-205356,with_ngrams,HDP2,62,c_npmi,-0.41519260717069856
20250921-205356,with_ngrams,HDP2,63,c_npmi,-0.4766692132440993
20250921-205356,with_ngrams,HDP2,64,c_npmi,-0.44223740435957015
20250921-205356,with_ngrams,HDP2,65,c_npmi,-0.4907936020374331
20250921-205356,with_ngrams,HDP2,66,c_npmi,-0.46824948697337265
20250921-205356,with_ngrams,HDP2,67,c_npmi,-0.4686863787107522
20250921-205356,with_ngrams,HDP2,68,c_npmi,-0.47262860492581654
20250921-205356,with_ngrams,HDP2,69,c_npmi,-0.47011590086349153
20250921-205356,with_ngrams,HDP2,70,c_npmi,-0.4791939627018228
20250921-205356,with_ngrams,HDP2,71,c_npmi,-0.4343715298140602
20250921-205356,with_ngrams,HDP2,72,c_npmi,-0.48478622861829235
20250921-205356,with_ngrams,HDP2,73,c_npmi,-0.479750648105257
20250921-205356,with_ngrams,HDP2,74,c_npmi,-0.46837362891254186
20250921-205356,with_ngrams,HDP2,75,c_npmi,-0.46493854114830524
20250921-205356,with_ngrams,HDP2,76,c_npmi,-0.42797914037605567
20250921-205356,with_ngrams,HDP2,77,c_npmi,-0.4535449014842536
20250921-205356,with_ngrams,HDP2,78,c_npmi,-0.4672701392479549
20250921-205356,with_ngrams,HDP2,79,c_npmi,-0.4808695878372389
20250921-205356,with_ngrams,HDP2,80,c_npmi,-0.4654265483072928
20250921-205356,with_ngrams,HDP2,81,c_npmi,-0.47011368804785525
20250921-205356,with_ngrams,HDP2,82,c_npmi,-0.434865046187795
20250921-205356,with_ngrams,HDP2,83,c_npmi,-0.45865681882122766
20250921-205356,with_ngrams,HDP2,84,c_npmi,-0.4656245063923464
20250921-205356,with_ngrams,HDP2,85,c_npmi,-0.4968515890016316
20250921-205356,with_ngrams,HDP2,86,c_npmi,-0.49400645261844917
20250921-205356,with_ngrams,HDP2,87,c_npmi,-0.45415288525410524
20250921-205356,with_ngrams,HDP2,88,c_npmi,-0.46702257855096524
20250921-205356,with_ngrams,HDP2,89,c_npmi,-0.4792169308733291
20250921-205356,with_ngrams,HDP2,90,c_npmi,-0.4685096753194673
20250921-205356,with_ngrams,HDP2,91,c_npmi,-0.45091014635950566
20250921-205356,with_ngrams,HDP2,92,c_npmi,-0.45123161943016193
20250921-205356,with_ngrams,HDP2,93,c_npmi,-0.46990177626631047
20250921-205356,with_ngrams,HDP2,94,c_npmi,-0.46065612584696725
20250921-205356,with_ngrams,HDP2,95,c_npmi,-0.42496985222024103
20250921-205356,with_ngrams,HDP2,96,c_npmi,-0.471953038418752
20250921-205356,with_ngrams,HDP2,97,c_npmi,-0.4555413500878144
20250921-205356,with_ngrams,HDP2,98,c_npmi,-0.4603998557204546
20250921-205356,with_ngrams,HDP2,99,c_npmi,-0.4766153537261059
20250921-205356,with_ngrams,HDP2,0,c_uci,-13.273036927454894
20250921-205356,with_ngrams,HDP2,1,c_uci,-13.19067090082966
20250921-205356,with_ngrams,HDP2,2,c_uci,-13.527697783411073
20250921-205356,with_ngrams,HDP2,3,c_uci,-12.810701398817757
20250921-205356,with_ngrams,HDP2,4,c_uci,-13.857753003826984
20250921-205356,with_ngrams,HDP2,5,c_uci,-13.25088839446315
20250921-205356,with_ngrams,HDP2,6,c_uci,-13.639843599002994
20250921-205356,with_ngrams,HDP2,7,c_uci,-11.621040540162738
20250921-205356,with_ngrams,HDP2,8,c_uci,-13.332411132582946
20250921-205356,with_ngrams,HDP2,9,c_uci,-12.957926493024138
20250921-205356,with_ngrams,HDP2,10,c_uci,-12.145243888078891
20250921-205356,with_ngrams,HDP2,11,c_uci,-13.232393435817993
20250921-205356,with_ngrams,HDP2,12,c_uci,-11.554828437279967
20250921-205356,with_ngrams,HDP2,13,c_uci,-13.073578606978625
20250921-205356,with_ngrams,HDP2,14,c_uci,-13.063205636754379
20250921-205356,with_ngrams,HDP2,15,c_uci,-13.297166201568244
20250921-205356,with_ngrams,HDP2,16,c_uci,-12.907650642003112
20250921-205356,with_ngrams,HDP2,17,c_uci,-12.788353422797593
20250921-205356,with_ngrams,HDP2,18,c_uci,-13.125602807205158
20250921-205356,with_ngrams,HDP2,19,c_uci,-13.143758263966907
20250921-205356,with_ngrams,HDP2,20,c_uci,-13.102752475560052
20250921-205356,with_ngrams,HDP2,21,c_uci,-12.603559537025975
20250921-205356,with_ngrams,HDP2,22,c_uci,-13.399616459743825
20250921-205356,with_ngrams,HDP2,23,c_uci,-12.949612046044571
20250921-205356,with_ngrams,HDP2,24,c_uci,-12.833607382909204
20250921-205356,with_ngrams,HDP2,25,c_uci,-12.309955751850575
20250921-205356,with_ngrams,HDP2,26,c_uci,-11.926014136883058
20250921-205356,with_ngrams,HDP2,27,c_uci,-12.464738659616152
20250921-205356,with_ngrams,HDP2,28,c_uci,-13.738380706245213
20250921-205356,with_ngrams,HDP2,29,c_uci,-12.952413621727947
20250921-205356,with_ngrams,HDP2,30,c_uci,-12.5124482845608
20250921-205356,with_ngrams,HDP2,31,c_uci,-12.189888211265206
20250921-205356,with_ngrams,HDP2,32,c_uci,-12.939723935901798
20250921-205356,with_ngrams,HDP2,33,c_uci,-12.43038553402368
20250921-205356,with_ngrams,HDP2,34,c_uci,-13.138247998099116
20250921-205356,with_ngrams,HDP2,35,c_uci,-13.437398307940207
20250921-205356,with_ngrams,HDP2,36,c_uci,-12.442995321532251
20250921-205356,with_ngrams,HDP2,37,c_uci,-12.639531336892098
20250921-205356,with_ngrams,HDP2,38,c_uci,-13.005964502496825
20250921-205356,with_ngrams,HDP2,39,c_uci,-12.271216599251511
20250921-205356,with_ngrams,HDP2,40,c_uci,-13.600525759960103
20250921-205356,with_ngrams,HDP2,41,c_uci,-13.22915336144194
20250921-205356,with_ngrams,HDP2,42,c_uci,-12.742919799957626
20250921-205356,with_ngrams,HDP2,43,c_uci,-11.72932697181143
20250921-205356,with_ngrams,HDP2,44,c_uci,-12.518522826246645
20250921-205356,with_ngrams,HDP2,45,c_uci,-13.146315735571493
20250921-205356,with_ngrams,HDP2,46,c_uci,-12.751501909750106
20250921-205356,with_ngrams,HDP2,47,c_uci,-12.903283923969521
20250921-205356,with_ngrams,HDP2,48,c_uci,-12.266162449637077
20250921-205356,with_ngrams,HDP2,49,c_uci,-13.0331775642759
20250921-205356,with_ngrams,HDP2,50,c_uci,-12.33161644743633
20250921-205356,with_ngrams,HDP2,51,c_uci,-12.647578739683674
20250921-205356,with_ngrams,HDP2,52,c_uci,-13.252553346425374
20250921-205356,with_ngrams,HDP2,53,c_uci,-12.912408326595362
20250921-205356,with_ngrams,HDP2,54,c_uci,-13.171259654562576
20250921-205356,with_ngrams,HDP2,55,c_uci,-12.73717211277262
20250921-205356,with_ngrams,HDP2,56,c_uci,-13.202734243612385
20250921-205356,with_ngrams,HDP2,57,c_uci,-12.679169083628851
20250921-205356,with_ngrams,HDP2,58,c_uci,-12.905504320559425
20250921-205356,with_ngrams,HDP2,59,c_uci,-12.392771178072575
20250921-205356,with_ngrams,HDP2,60,c_uci,-13.183530673045292
20250921-205356,with_ngrams,HDP2,61,c_uci,-12.50577546102344
20250921-205356,with_ngrams,HDP2,62,c_uci,-11.854251828530119
20250921-205356,with_ngrams,HDP2,63,c_uci,-13.320561430893703
20250921-205356,with_ngrams,HDP2,64,c_uci,-12.47741916858479
20250921-205356,with_ngrams,HDP2,65,c_uci,-13.562550695876249
20250921-205356,with_ngrams,HDP2,66,c_uci,-13.07038508774522
20250921-205356,with_ngrams,HDP2,67,c_uci,-13.226930457042286
20250921-205356,with_ngrams,HDP2,68,c_uci,-13.159964642859766
20250921-205356,with_ngrams,HDP2,69,c_uci,-13.150157356375013
20250921-205356,with_ngrams,HDP2,70,c_uci,-13.378355388487016
20250921-205356,with_ngrams,HDP2,71,c_uci,-12.31650717385754
20250921-205356,with_ngrams,HDP2,72,c_uci,-13.49120511790057
20250921-205356,with_ngrams,HDP2,73,c_uci,-13.420316176420659
20250921-205356,with_ngrams,HDP2,74,c_uci,-13.105701783685447
20250921-205356,with_ngrams,HDP2,75,c_uci,-13.050247792440516
20250921-205356,with_ngrams,HDP2,76,c_uci,-12.082556430054376
20250921-205356,with_ngrams,HDP2,77,c_uci,-12.737687196730919
20250921-205356,with_ngrams,HDP2,78,c_uci,-13.104086210364084
20250921-205356,with_ngrams,HDP2,79,c_uci,-13.36064381294968
20250921-205356,with_ngrams,HDP2,80,c_uci,-12.956671939967128
20250921-205356,with_ngrams,HDP2,81,c_uci,-13.092659639486948
20250921-205356,with_ngrams,HDP2,82,c_uci,-12.302246429822935
20250921-205356,with_ngrams,HDP2,83,c_uci,-12.928903477315549
20250921-205356,with_ngrams,HDP2,84,c_uci,-12.999544721183685
20250921-205356,with_ngrams,HDP2,85,c_uci,-13.74448217987726
20250921-205356,with_ngrams,HDP2,86,c_uci,-13.76650634942504
20250921-205356,with_ngrams,HDP2,87,c_uci,-12.84144052695241
20250921-205356,with_ngrams,HDP2,88,c_uci,-12.982424324434788
20250921-205356,with_ngrams,HDP2,89,c_uci,-13.306124726040343
20250921-205356,with_ngrams,HDP2,90,c_uci,-13.127488357717732
20250921-205356,with_ngrams,HDP2,91,c_uci,-12.676817277829478
20250921-205356,with_ngrams,HDP2,92,c_uci,-12.665626429048448
20250921-205356,with_ngrams,HDP2,93,c_uci,-13.101268725399539
20250921-205356,with_ngrams,HDP2,94,c_uci,-12.948026587085483
20250921-205356,with_ngrams,HDP2,95,c_uci,-12.013109237863741
20250921-205356,with_ngrams,HDP2,96,c_uci,-13.12626265275393
20250921-205356,with_ngrams,HDP2,97,c_uci,-12.731848784575131
20250921-205356,with_ngrams,HDP2,98,c_uci,-12.89213581005116
20250921-205356,with_ngrams,HDP2,99,c_uci,-13.388986468281205
20250921-205356,min_words,LDA,0,c_v,0.28929748955322
20250921-205356,min_words,LDA,1,c_v,0.4936451305588074
20250921-205356,min_words,LDA,2,c_v,0.5626367247853349
20250921-205356,min_words,LDA,3,c_v,0.33145079262066707
20250921-205356,min_words,LDA,4,c_v,0.6326290389856374
20250921-205356,min_words,LDA,5,c_v,0.47502947869179313
20250921-205356,min_words,LDA,6,c_v,0.31659463016161726
20250921-205356,min_words,LDA,7,c_v,0.2741361167756671
20250921-205356,min_words,LDA,8,c_v,0.33014988778896337
20250921-205356,min_words,LDA,9,c_v,0.5108169018838954
20250921-205356,min_words,LDA,10,c_v,0.32678245668043504
20250921-205356,min_words,LDA,11,c_v,0.7509309344200092
20250921-205356,min_words,LDA,12,c_v,0.4104283901362769
20250921-205356,min_words,LDA,13,c_v,0.7128426225147897
20250921-205356,min_words,LDA,14,c_v,0.5925214220458419
20250921-205356,min_words,LDA,15,c_v,0.6016388896324723
20250921-205356,min_words,LDA,16,c_v,0.36751991883939505
20250921-205356,min_words,LDA,17,c_v,0.6388022555834089
20250921-205356,min_words,LDA,18,c_v,0.3821093893569881
20250921-205356,min_words,LDA,19,c_v,0.314931724522614
20250921-205356,min_words,LDA,20,c_v,0.6473344324266619
20250921-205356,min_words,LDA,21,c_v,0.34513154334965207
20250921-205356,min_words,LDA,22,c_v,0.3571802229236613
20250921-205356,min_words,LDA,23,c_v,0.27020247846117595
20250921-205356,min_words,LDA,24,c_v,0.6436296802251669
20250921-205356,min_words,LDA,0,u_mass,-5.570830265268056
20250921-205356,min_words,LDA,1,u_mass,-2.869796128608755
20250921-205356,min_words,LDA,2,u_mass,-2.104745492478585
20250921-205356,min_words,LDA,3,u_mass,-4.802475024085402
20250921-205356,min_words,LDA,4,u_mass,-3.3870501547971386
20250921-205356,min_words,LDA,5,u_mass,-3.599809484819909
20250921-205356,min_words,LDA,6,u_mass,-4.95562340615597
20250921-205356,min_words,LDA,7,u_mass,-7.307815050771414
20250921-205356,min_words,LDA,8,u_mass,-4.395122069174205
20250921-205356,min_words,LDA,9,u_mass,-2.929970754340069
20250921-205356,min_words,LDA,10,u_mass,-5.715697009135989
20250921-205356,min_words,LDA,11,u_mass,-2.12796876455892
20250921-205356,min_words,LDA,12,u_mass,-3.536253654052549
20250921-205356,min_words,LDA,13,u_mass,-3.6861821400179395
20250921-205356,min_words,LDA,14,u_mass,-2.2483504756014963
20250921-205356,min_words,LDA,15,u_mass,-2.1396725298530948
20250921-205356,min_words,LDA,16,u_mass,-6.1493267717472735
20250921-205356,min_words,LDA,17,u_mass,-2.0626178485462905
20250921-205356,min_words,LDA,18,u_mass,-3.140751155747939
20250921-205356,min_words,LDA,19,u_mass,-4.120612527089316
20250921-205356,min_words,LDA,20,u_mass,-3.2500402459169875
20250921-205356,min_words,LDA,21,u_mass,-6.238620052323741
20250921-205356,min_words,LDA,22,u_mass,-3.1751831490304085
20250921-205356,min_words,LDA,23,u_mass,-6.302920095257475
20250921-205356,min_words,LDA,24,u_mass,-2.13861016857693
20250921-205356,min_words,LDA,0,c_npmi,-0.1363568666925295
20250921-205356,min_words,LDA,1,c_npmi,0.03490694710675213
20250921-205356,min_words,LDA,2,c_npmi,0.036779668339912475
20250921-205356,min_words,LDA,3,c_npmi,-0.09073020985931197
20250921-205356,min_words,LDA,4,c_npmi,0.046688320770378315
20250921-205356,min_words,LDA,5,c_npmi,0.00989428491939731
20250921-205356,min_words,LDA,6,c_npmi,-0.16767487847350854
20250921-205356,min_words,LDA,7,c_npmi,-0.21182888012351597
20250921-205356,min_words,LDA,8,c_npmi,-0.10007428430289707
20250921-205356,min_words,LDA,9,c_npmi,0.015283912605246962
20250921-205356,min_words,LDA,10,c_npmi,-0.12480413366795988
20250921-205356,min_words,LDA,11,c_npmi,0.08721364376790244
20250921-205356,min_words,LDA,12,c_npmi,-0.11641411246716785
20250921-205356,min_words,LDA,13,c_npmi,0.0502680154335607
20250921-205356,min_words,LDA,14,c_npmi,0.029184190106454403
20250921-205356,min_words,LDA,15,c_npmi,0.05952360556129014
20250921-205356,min_words,LDA,16,c_npmi,-0.1252825046230748
20250921-205356,min_words,LDA,17,c_npmi,0.05912484230928021
20250921-205356,min_words,LDA,18,c_npmi,-0.03501497741035874
20250921-205356,min_words,LDA,19,c_npmi,-0.11854520207766357
20250921-205356,min_words,LDA,20,c_npmi,0.04924520274133625
20250921-205356,min_words,LDA,21,c_npmi,-0.1263524341418907
20250921-205356,min_words,LDA,22,c_npmi,0.003303768273994892
20250921-205356,min_words,LDA,23,c_npmi,-0.17844785214454761
20250921-205356,min_words,LDA,24,c_npmi,0.09060109288997689
20250921-205356,min_words,LDA,0,c_uci,-4.943358761307869
20250921-205356,min_words,LDA,1,c_uci,-0.9266032115223387
20250921-205356,min_words,LDA,2,c_uci,-0.16718044158672288
20250921-205356,min_words,LDA,3,c_uci,-3.147478083584459
20250921-205356,min_words,LDA,4,c_uci,-1.0510170776627938
20250921-205356,min_words,LDA,5,c_uci,-1.2792579672963025
20250921-205356,min_words,LDA,6,c_uci,-5.150653724610915
20250921-205356,min_words,LDA,7,c_uci,-6.374738549847456
20250921-205356,min_words,LDA,8,c_uci,-3.0950321699053194
20250921-205356,min_words,LDA,9,c_uci,-0.8875327245488472
20250921-205356,min_words,LDA,10,c_uci,-4.825595737387013
20250921-205356,min_words,LDA,11,c_uci,0.16327598381392094
20250921-205356,min_words,LDA,12,c_uci,-3.7202705103390095
20250921-205356,min_words,LDA,13,c_uci,-1.0933964034458523
20250921-205356,min_words,LDA,14,c_uci,-0.11626026912712581
20250921-205356,min_words,LDA,15,c_uci,0.2236415092254167
20250921-205356,min_words,LDA,16,c_uci,-4.52485823246774
20250921-205356,min_words,LDA,17,c_uci,0.0961932864594263
20250921-205356,min_words,LDA,18,c_uci,-1.7786825648327043
20250921-205356,min_words,LDA,19,c_uci,-3.610933554334856
20250921-205356,min_words,LDA,20,c_uci,-0.8629926490890723
20250921-205356,min_words,LDA,21,c_uci,-4.8028282579573895
20250921-205356,min_words,LDA,22,c_uci,-0.6770514161924687
20250921-205356,min_words,LDA,23,c_uci,-5.497783993560153
20250921-205356,min_words,LDA,24,c_uci,0.637529209589509
20250921-205356,min_words,HDP1,0,c_v,0.7198737787599111
20250921-205356,min_words,HDP1,1,c_v,0.699816017560244
20250921-205356,min_words,HDP1,2,c_v,0.7778476441921423
20250921-205356,min_words,HDP1,3,c_v,0.5869863112527733
20250921-205356,min_words,HDP1,4,c_v,0.7242393943643658
20250921-205356,min_words,HDP1,5,c_v,0.786276842432245
20250921-205356,min_words,HDP1,6,c_v,0.6458400952328671
20250921-205356,min_words,HDP1,7,c_v,0.7776040665457143
20250921-205356,min_words,HDP1,8,c_v,0.7282026515117779
20250921-205356,min_words,HDP1,9,c_v,0.681378196620084
20250921-205356,min_words,HDP1,10,c_v,0.6505185612865519
20250921-205356,min_words,HDP1,11,c_v,0.7204506273532664
20250921-205356,min_words,HDP1,12,c_v,0.7028147325023155
20250921-205356,min_words,HDP1,13,c_v,0.639150765713113
20250921-205356,min_words,HDP1,14,c_v,0.7365737875062645
20250921-205356,min_words,HDP1,15,c_v,0.6768977299031367
20250921-205356,min_words,HDP1,16,c_v,0.6620330843770701
20250921-205356,min_words,HDP1,17,c_v,0.7448732342235969
20250921-205356,min_words,HDP1,18,c_v,0.7474645623321325
20250921-205356,min_words,HDP1,19,c_v,0.674424948705911
20250921-205356,min_words,HDP1,20,c_v,0.7070815033748291
20250921-205356,min_words,HDP1,21,c_v,0.7585939180535053
20250921-205356,min_words,HDP1,22,c_v,0.702572779020816
20250921-205356,min_words,HDP1,23,c_v,0.7572132209970213
20250921-205356,min_words,HDP1,24,c_v,0.6599610660299016
20250921-205356,min_words,HDP1,0,u_mass,-18.994272109431602
20250921-205356,min_words,HDP1,1,u_mass,-19.14208905893166
20250921-205356,min_words,HDP1,2,u_mass,-21.31513685690337
20250921-205356,min_words,HDP1,3,u_mass,-15.474731773495732
20250921-205356,min_words,HDP1,4,u_mass,-19.4782892312704
20250921-205356,min_words,HDP1,5,u_mass,-21.21014098287129
20250921-205356,min_words,HDP1,6,u_mass,-17.1535946401748
20250921-205356,min_words,HDP1,7,u_mass,-20.926829159709744
20250921-205356,min_words,HDP1,8,u_mass,-19.45076488579246
20250921-205356,min_words,HDP1,9,u_mass,-19.475784243333912
20250921-205356,min_words,HDP1,10,u_mass,-17.868618509421594
20250921-205356,min_words,HDP1,11,u_mass,-19.373736870720716
20250921-205356,min_words,HDP1,12,u_mass,-19.36686579065933
20250921-205356,min_words,HDP1,13,u_mass,-17.48496587967039
20250921-205356,min_words,HDP1,14,u_mass,-19.799219448898427
20250921-205356,min_words,HDP1,15,u_mass,-18.614548898695237
20250921-205356,min_words,HDP1,16,u_mass,-17.91188464995633
20250921-205356,min_words,HDP1,17,u_mass,-20.493542991866693
20250921-205356,min_words,HDP1,18,u_mass,-20.098829762836896
20250921-205356,min_words,HDP1,19,u_mass,-17.834424116601774
20250921-205356,min_words,HDP1,20,u_mass,-19.327450318343587
20250921-205356,min_words,HDP1,21,u_mass,-20.57710838595698
20250921-205356,min_words,HDP1,22,u_mass,-18.888540811000787
20250921-205356,min_words,HDP1,23,u_mass,-20.37824230498954
20250921-205356,min_words,HDP1,24,u_mass,-17.9140863553645
20250921-205356,min_words,HDP1,0,c_npmi,-0.47734838126120066
20250921-205356,min_words,HDP1,1,c_npmi,-0.46523289479845437
20250921-205356,min_words,HDP1,2,c_npmi,-0.496476434016717
20250921-205356,min_words,HDP1,3,c_npmi,-0.4197407117063304
20250921-205356,min_words,HDP1,4,c_npmi,-0.46518233392933067
20250921-205356,min_words,HDP1,5,c_npmi,-0.4754391363444199
20250921-205356,min_words,HDP1,6,c_npmi,-0.46004275247933585
20250921-205356,min_words,HDP1,7,c_npmi,-0.4664522653823864
20250921-205356,min_words,HDP1,8,c_npmi,-0.47299591843221206
20250921-205356,min_words,HDP1,9,c_npmi,-0.44567542396009235
20250921-205356,min_words,HDP1,10,c_npmi,-0.47317293012546824
20250921-205356,min_words,HDP1,11,c_npmi,-0.47495793696487565
20250921-205356,min_words,HDP1,12,c_npmi,-0.46233209266985115
20250921-205356,min_words,HDP1,13,c_npmi,-0.47988854007522946
20250921-205356,min_words,HDP1,14,c_npmi,-0.48058806609886623
20250921-205356,min_words,HDP1,15,c_npmi,-0.4320548379279185
20250921-205356,min_words,HDP1,16,c_npmi,-0.4755368806621344
20250921-205356,min_words,HDP1,17,c_npmi,-0.46487159231920266
20250921-205356,min_words,HDP1,18,c_npmi,-0.4625692528267762
20250921-205356,min_words,HDP1,19,c_npmi,-0.4344642332606956
20250921-205356,min_words,HDP1,20,c_npmi,-0.45938701652910485
20250921-205356,min_words,HDP1,21,c_npmi,-0.46660494249323436
20250921-205356,min_words,HDP1,22,c_npmi,-0.45759882479154057
20250921-205356,min_words,HDP1,23,c_npmi,-0.45592819430538056
20250921-205356,min_words,HDP1,24,c_npmi,-0.45094688721554205
20250921-205356,min_words,HDP1,0,c_uci,-13.290248160717027
20250921-205356,min_words,HDP1,1,c_uci,-13.003528240790997
20250921-205356,min_words,HDP1,2,c_uci,-13.877900078835738
20250921-205356,min_words,HDP1,3,c_uci,-11.889378645243815
20250921-205356,min_words,HDP1,4,c_uci,-13.035327462648034
20250921-205356,min_words,HDP1,5,c_uci,-13.195107669322631
20250921-205356,min_words,HDP1,6,c_uci,-12.916892614936481
20250921-205356,min_words,HDP1,7,c_uci,-12.952571304922266
20250921-205356,min_words,HDP1,8,c_uci,-13.238322896531757
20250921-205356,min_words,HDP1,9,c_uci,-12.660095391339418
20250921-205356,min_words,HDP1,10,c_uci,-13.274805844221618
20250921-205356,min_words,HDP1,11,c_uci,-13.33853684385233
20250921-205356,min_words,HDP1,12,c_uci,-12.978316016836429
20250921-205356,min_words,HDP1,13,c_uci,-13.456752874550112
20250921-205356,min_words,HDP1,14,c_uci,-13.32747617303573
20250921-205356,min_words,HDP1,15,c_uci,-12.144341965696679
20250921-205356,min_words,HDP1,16,c_uci,-13.280559708174607
20250921-205356,min_words,HDP1,17,c_uci,-13.03914629170013
20250921-205356,min_words,HDP1,18,c_uci,-12.932609674323574
20250921-205356,min_words,HDP1,19,c_uci,-12.237709180216424
20250921-205356,min_words,HDP1,20,c_uci,-12.942854134504318
20250921-205356,min_words,HDP1,21,c_uci,-12.990011918880512
20250921-205356,min_words,HDP1,22,c_uci,-12.7996839624661
20250921-205356,min_words,HDP1,23,c_uci,-12.707476908222251
20250921-205356,min_words,HDP1,24,c_uci,-12.684250689563912
20250921-205356,min_words,HDP2,0,c_v,0.741952010268507
20250921-205356,min_words,HDP2,1,c_v,0.6623061821878953
20250921-205356,min_words,HDP2,2,c_v,0.6491624667729861
20250921-205356,min_words,HDP2,3,c_v,0.728313935799667
20250921-205356,min_words,HDP2,4,c_v,0.6803619964340453
20250921-205356,min_words,HDP2,5,c_v,0.700287368034041
20250921-205356,min_words,HDP2,6,c_v,0.7213409196954812
20250921-205356,min_words,HDP2,7,c_v,0.670399649911445
20250921-205356,min_words,HDP2,8,c_v,0.6586705694908747
20250921-205356,min_words,HDP2,9,c_v,0.7744814982926709
20250921-205356,min_words,HDP2,10,c_v,0.6932919626352533
20250921-205356,min_words,HDP2,11,c_v,0.69778023230978
20250921-205356,min_words,HDP2,12,c_v,0.6672973620323523
20250921-205356,min_words,HDP2,13,c_v,0.7443798405752041
20250921-205356,min_words,HDP2,14,c_v,0.6166832273761488
20250921-205356,min_words,HDP2,15,c_v,0.7285922414957633
20250921-205356,min_words,HDP2,16,c_v,0.7791027514901179
20250921-205356,min_words,HDP2,17,c_v,0.6973225631024914
20250921-205356,min_words,HDP2,18,c_v,0.7247191752261861
20250921-205356,min_words,HDP2,19,c_v,0.7293905150897897
20250921-205356,min_words,HDP2,20,c_v,0.7007464637899292
20250921-205356,min_words,HDP2,21,c_v,0.7191721836627243
20250921-205356,min_words,HDP2,22,c_v,0.7139846893740083
20250921-205356,min_words,HDP2,23,c_v,0.5124512047876071
20250921-205356,min_words,HDP2,24,c_v,0.7069581662347362
20250921-205356,min_words,HDP2,25,c_v,0.62868755721198
20250921-205356,min_words,HDP2,26,c_v,0.6715387008064785
20250921-205356,min_words,HDP2,27,c_v,0.7327136499140425
20250921-205356,min_words,HDP2,28,c_v,0.67808697791036
20250921-205356,min_words,HDP2,29,c_v,0.6517957968299816
20250921-205356,min_words,HDP2,30,c_v,0.6404079686949198
20250921-205356,min_words,HDP2,31,c_v,0.683961549609497
20250921-205356,min_words,HDP2,32,c_v,0.7251407453350839
20250921-205356,min_words,HDP2,33,c_v,0.7579388410414294
20250921-205356,min_words,HDP2,34,c_v,0.6972664168737406
20250921-205356,min_words,HDP2,35,c_v,0.6446202532610491
20250921-205356,min_words,HDP2,36,c_v,0.6717882805845325
20250921-205356,min_words,HDP2,37,c_v,0.6970653725273505
20250921-205356,min_words,HDP2,38,c_v,0.71150057781848
20250921-205356,min_words,HDP2,39,c_v,0.732525750125798
20250921-205356,min_words,HDP2,40,c_v,0.7010335562764115
20250921-205356,min_words,HDP2,41,c_v,0.6902337285447147
20250921-205356,min_words,HDP2,42,c_v,0.6546418976692285
20250921-205356,min_words,HDP2,43,c_v,0.7218727950624417
20250921-205356,min_words,HDP2,44,c_v,0.7542791436897185
20250921-205356,min_words,HDP2,45,c_v,0.6261333604587127
20250921-205356,min_words,HDP2,46,c_v,0.7313076708755013
20250921-205356,min_words,HDP2,47,c_v,0.7144979066357865
20250921-205356,min_words,HDP2,48,c_v,0.7309779513417979
20250921-205356,min_words,HDP2,49,c_v,0.7466713871980419
20250921-205356,min_words,HDP2,50,c_v,0.6819245279085567
20250921-205356,min_words,HDP2,51,c_v,0.7029651798876889
20250921-205356,min_words,HDP2,52,c_v,0.6855992313281515
20250921-205356,min_words,HDP2,53,c_v,0.6900304874225708
20250921-205356,min_words,HDP2,54,c_v,0.6577114311512553
20250921-205356,min_words,HDP2,55,c_v,0.6998231449230978
20250921-205356,min_words,HDP2,56,c_v,0.717542557330553
20250921-205356,min_words,HDP2,57,c_v,0.7108294628514462
20250921-205356,min_words,HDP2,58,c_v,0.7421539017457265
20250921-205356,min_words,HDP2,59,c_v,0.7457326255242893
20250921-205356,min_words,HDP2,60,c_v,0.6471483256228286
20250921-205356,min_words,HDP2,61,c_v,0.7342555279132509
20250921-205356,min_words,HDP2,62,c_v,0.7404347272452521
20250921-205356,min_words,HDP2,63,c_v,0.7388365270697406
20250921-205356,min_words,HDP2,64,c_v,0.763000237021335
20250921-205356,min_words,HDP2,65,c_v,0.7288529548681159
20250921-205356,min_words,HDP2,66,c_v,0.6725249980339423
20250921-205356,min_words,HDP2,67,c_v,0.7501023970754784
20250921-205356,min_words,HDP2,68,c_v,0.7283217771614642
20250921-205356,min_words,HDP2,69,c_v,0.7419019302672133
20250921-205356,min_words,HDP2,70,c_v,0.7655783889753784
20250921-205356,min_words,HDP2,71,c_v,0.7406936555930869
20250921-205356,min_words,HDP2,72,c_v,0.7149787408296777
20250921-205356,min_words,HDP2,73,c_v,0.7513508111724226
20250921-205356,min_words,HDP2,74,c_v,0.7042258181988591
